x,y,state
1.785,-2.275,free
1.855,-2.275,free
1.925,-2.275,free
1.995,-2.275,free
2.065,-2.275,free
2.135,-2.275,free
2.205,-2.275,free
2.275,-2.275,free
2.345,-2.275,free
2.415,-2.275,free
2.485,-2.275,free
2.555,-2.275,free
2.625,-2.275,free
2.695,-2.275,free
2.765,-2.275,free
2.835,-2.275,free
2.905,-2.275,free
2.975,-2.275,free
3.045,-2.275,free
3.115,-2.275,free
3.185,-2.275,free
3.255,-2.275,free
3.325,-2.275,free
3.395,-2.275,free
3.465,-2.275,free
3.535,-2.275,free
3.605,-2.275,free
3.675,-2.275,free
3.745,-2.275,free
3.815,-2.275,free
3.885,-2.275,free
3.955,-2.275,free
4.025,-2.275,free
4.095,-2.275,free
4.165,-2.275,free
4.235,-2.275,free
4.305,-2.275,free
4.375,-2.275,free
4.445,-2.275,free
4.515,-2.275,free
4.585,-2.275,free
4.655,-2.275,free
4.725,-2.275,free
4.795,-2.275,free
4.865,-2.275,free
4.935,-2.275,free
5.005,-2.275,free
5.075,-2.275,free
5.145,-2.275,free
5.215,-2.275,free
5.285,-2.275,free
5.355,-2.275,free
5.425,-2.275,free
5.495,-2.275,free
5.565,-2.275,free
5.635,-2.275,free
5.705,-2.275,free
5.775,-2.275,free
5.845,-2.275,free
5.915,-2.275,free
5.985,-2.275,free
6.055,-2.275,free
6.125,-2.275,free
6.195,-2.275,free
6.265,-2.275,free
6.335,-2.275,free
6.405,-2.275,free
6.475,-2.275,free
6.545,-2.275,free
6.615,-2.275,free
6.685,-2.275,free
6.755,-2.275,free
6.825,-2.275,free
6.895,-2.275,free
6.965,-2.275,free
7.035,-2.275,free
7.105,-2.275,free
7.175,-2.275,free
7.245,-2.275,free
7.315,-2.275,free
7.385,-2.275,free
7.455,-2.275,free
7.525,-2.275,free
7.595,-2.275,free
7.665,-2.275,free
7.735,-2.275,free
7.805,-2.275,free
7.875,-2.275,free
7.945,-2.275,free
8.015,-2.275,free
8.085,-2.275,free
8.155,-2.275,free
8.225,-2.275,free
8.295,-2.275,free
8.365,-2.275,free
8.435,-2.275,free
8.505,-2.275,free
8.575,-2.275,free
8.645,-2.275,free
8.715,-2.275,free
8.785,-2.275,free
8.855,-2.275,free
8.925,-2.275,free
8.995,-2.275,free
9.065,-2.275,free
9.135,-2.275,free
9.205,-2.275,free
9.275,-2.275,free
9.345,-2.275,free
9.415,-2.275,free
9.485,-2.275,free
9.555,-2.275,free
9.625,-2.275,free
9.695,-2.275,free
9.765,-2.275,free
9.835,-2.275,free
9.905,-2.275,free
9.975,-2.275,free
-9.905,-2.205,free
-9.835,-2.205,free
-9.765,-2.205,free
-9.695,-2.205,free
-9.625,-2.205,free
-9.555,-2.205,free
-9.485,-2.205,free
-9.415,-2.205,free
-9.345,-2.205,free
-9.275,-2.205,free
-9.205,-2.205,free
-9.135,-2.205,free
-9.065,-2.205,free
-8.995,-2.205,free
-8.925,-2.205,free
-8.855,-2.205,free
-8.785,-2.205,free
-8.715,-2.205,free
-8.645,-2.205,free
-8.575,-2.205,free
-8.505,-2.205,free
-8.435,-2.205,free
-8.365,-2.205,free
-8.295,-2.205,free
-8.225,-2.205,free
-8.155,-2.205,free
-8.085,-2.205,free
-8.015,-2.205,free
-7.945,-2.205,free
-7.875,-2.205,free
-7.805,-2.205,free
-7.735,-2.205,free
-7.665,-2.205,free
-7.595,-2.205,free
-7.525,-2.205,free
-7.455,-2.205,free
-7.385,-2.205,free
-7.315,-2.205,free
-7.245,-2.205,free
-7.175,-2.205,free
-7.105,-2.205,free
-7.035,-2.205,free
-6.965,-2.205,free
-6.895,-2.205,free
-6.825,-2.205,free
-6.755,-2.205,free
-6.685,-2.205,free
-6.615,-2.205,free
-6.545,-2.205,free
-6.475,-2.205,free
-6.405,-2.205,free
-6.335,-2.205,free
-6.265,-2.205,free
-6.195,-2.205,free
-6.125,-2.205,free
-6.055,-2.205,free
-5.985,-2.205,free
-5.915,-2.205,free
-5.845,-2.205,free
-5.775,-2.205,free
-5.705,-2.205,free
-5.635,-2.205,free
-5.565,-2.205,free
-5.495,-2.205,free
-5.425,-2.205,free
-5.355,-2.205,free
-5.285,-2.205,free
-5.215,-2.205,free
-5.145,-2.205,free
-5.075,-2.205,free
-5.005,-2.205,free
-4.935,-2.205,free
-4.865,-2.205,free
-4.795,-2.205,free
-4.725,-2.205,free
-4.655,-2.205,free
-4.585,-2.205,free
-4.515,-2.205,free
-4.445,-2.205,free
-4.375,-2.205,free
-4.305,-2.205,free
-4.235,-2.205,free
-4.165,-2.205,free
-4.095,-2.205,free
-4.025,-2.205,free
-3.955,-2.205,free
-3.885,-2.205,free
-3.815,-2.205,free
-3.745,-2.205,free
-3.675,-2.205,free
-3.605,-2.205,free
-3.535,-2.205,free
-3.465,-2.205,free
-3.395,-2.205,free
-3.325,-2.205,free
-3.255,-2.205,free
-3.185,-2.205,free
-3.115,-2.205,free
-3.045,-2.205,free
-2.975,-2.205,free
-2.905,-2.205,free
-2.835,-2.205,free
-2.765,-2.205,free
-2.695,-2.205,free
-2.625,-2.205,free
-2.555,-2.205,free
-2.485,-2.205,free
-2.415,-2.205,free
-2.345,-2.205,free
-2.275,-2.205,free
-2.205,-2.205,free
-2.135,-2.205,free
-2.065,-2.205,free
-1.995,-2.205,free
-1.925,-2.205,free
-1.855,-2.205,free
-1.785,-2.205,free
-1.715,-2.205,free
-1.645,-2.205,free
-1.575,-2.205,free
-1.505,-2.205,free
-1.435,-2.205,free
-1.365,-2.205,free
-1.295,-2.205,free
-1.225,-2.205,free
-1.155,-2.205,free
-1.085,-2.205,free
-1.015,-2.205,free
-0.945,-2.205,free
-0.875,-2.205,free
-0.805,-2.205,free
-0.735,-2.205,free
-0.665,-2.205,free
-0.595,-2.205,free
-0.525,-2.205,free
-0.455,-2.205,free
-0.385,-2.205,free
-0.315,-2.205,free
-0.245,-2.205,free
-0.175,-2.205,free
-0.105,-2.205,free
-0.035,-2.205,free
0.035,-2.205,free
0.105,-2.205,free
0.175,-2.205,free
0.245,-2.205,free
0.315,-2.205,free
0.385,-2.205,free
0.455,-2.205,free
0.525,-2.205,free
0.595,-2.205,free
0.665,-2.205,free
0.735,-2.205,free
0.805,-2.205,free
0.875,-2.205,free
0.945,-2.205,free
1.015,-2.205,free
1.085,-2.205,free
1.155,-2.205,free
1.225,-2.205,free
1.295,-2.205,free
1.365,-2.205,free
1.435,-2.205,free
1.505,-2.205,free
1.575,-2.205,free
1.645,-2.205,free
1.715,-2.205,free
1.785,-2.205,free
1.855,-2.205,free
1.925,-2.205,free
1.995,-2.205,free
2.065,-2.205,free
2.135,-2.205,free
2.205,-2.205,free
2.275,-2.205,free
2.345,-2.205,free
2.415,-2.205,free
2.485,-2.205,free
2.555,-2.205,free
2.625,-2.205,free
2.695,-2.205,free
2.765,-2.205,free
2.835,-2.205,free
2.905,-2.205,free
2.975,-2.205,free
3.045,-2.205,free
3.115,-2.205,free
3.185,-2.205,free
3.255,-2.205,free
3.325,-2.205,free
3.395,-2.205,free
3.465,-2.205,free
3.535,-2.205,free
3.605,-2.205,free
3.675,-2.205,free
3.745,-2.205,free
3.815,-2.205,free
3.885,-2.205,free
3.955,-2.205,free
4.025,-2.205,free
4.095,-2.205,free
4.165,-2.205,free
4.235,-2.205,free
4.305,-2.205,free
4.375,-2.205,free
4.445,-2.205,free
4.515,-2.205,free
4.585,-2.205,free
4.655,-2.205,free
4.725,-2.205,free
4.795,-2.205,free
4.865,-2.205,free
4.935,-2.205,free
5.005,-2.205,free
5.075,-2.205,free
5.145,-2.205,free
5.215,-2.205,free
5.285,-2.205,free
5.355,-2.205,free
5.425,-2.205,free
5.495,-2.205,free
5.565,-2.205,free
5.635,-2.205,free
5.705,-2.205,free
5.775,-2.205,free
5.845,-2.205,free
5.915,-2.205,free
5.985,-2.205,free
6.055,-2.205,free
6.125,-2.205,free
6.195,-2.205,free
6.265,-2.205,free
6.335,-2.205,free
6.405,-2.205,free
6.475,-2.205,free
6.545,-2.205,free
6.615,-2.205,free
6.685,-2.205,free
6.755,-2.205,free
6.825,-2.205,free
6.895,-2.205,free
6.965,-2.205,free
7.035,-2.205,free
7.105,-2.205,free
7.175,-2.205,free
7.245,-2.205,free
7.315,-2.205,free
7.385,-2.205,free
7.455,-2.205,free
7.525,-2.205,free
7.595,-2.205,free
7.665,-2.205,free
7.735,-2.205,free
7.805,-2.205,free
7.875,-2.205,free
7.945,-2.205,free
8.015,-2.205,free
8.085,-2.205,free
8.155,-2.205,free
8.225,-2.205,free
8.295,-2.205,free
8.365,-2.205,free
8.435,-2.205,free
8.505,-2.205,free
8.575,-2.205,free
8.645,-2.205,free
8.715,-2.205,free
8.785,-2.205,free
8.855,-2.205,free
8.925,-2.205,free
8.995,-2.205,free
9.065,-2.205,free
9.135,-2.205,free
9.205,-2.205,free
9.275,-2.205,free
9.345,-2.205,free
9.415,-2.205,free
9.485,-2.205,free
9.555,-2.205,free
9.625,-2.205,free
9.695,-2.205,free
9.765,-2.205,free
9.835,-2.205,free
9.905,-2.205,free
9.975,-2.205,free
-9.905,-2.135,free
-9.835,-2.135,free
-9.765,-2.135,free
-9.695,-2.135,free
-9.625,-2.135,free
-9.555,-2.135,free
-9.485,-2.135,free
-9.415,-2.135,free
-9.345,-2.135,free
-9.275,-2.135,free
-9.205,-2.135,free
-9.135,-2.135,free
-9.065,-2.135,free
-8.995,-2.135,free
-8.925,-2.135,free
-8.855,-2.135,free
-8.785,-2.135,free
-8.715,-2.135,free
-8.645,-2.135,free
-8.575,-2.135,free
-8.505,-2.135,free
-8.435,-2.135,free
-8.365,-2.135,free
-8.295,-2.135,free
-8.225,-2.135,free
-8.155,-2.135,free
-8.085,-2.135,free
-8.015,-2.135,free
-7.945,-2.135,free
-7.875,-2.135,free
-7.805,-2.135,free
-7.735,-2.135,free
-7.665,-2.135,free
-7.595,-2.135,free
-7.525,-2.135,free
-7.455,-2.135,free
-7.385,-2.135,free
-7.315,-2.135,free
-7.245,-2.135,free
-7.175,-2.135,free
-7.105,-2.135,free
-7.035,-2.135,free
-6.965,-2.135,free
-6.895,-2.135,free
-6.825,-2.135,free
-6.755,-2.135,free
-6.685,-2.135,free
-6.615,-2.135,free
-6.545,-2.135,free
-6.475,-2.135,free
-6.405,-2.135,free
-6.335,-2.135,free
-6.265,-2.135,free
-6.195,-2.135,free
-6.125,-2.135,free
-6.055,-2.135,free
-5.985,-2.135,free
-5.915,-2.135,free
-5.845,-2.135,free
-5.775,-2.135,free
-5.705,-2.135,free
-5.635,-2.135,free
-5.565,-2.135,free
-5.495,-2.135,free
-5.425,-2.135,free
-5.355,-2.135,free
-5.285,-2.135,free
-5.215,-2.135,free
-5.145,-2.135,free
-5.075,-2.135,free
-5.005,-2.135,free
-4.935,-2.135,free
-4.865,-2.135,free
-4.795,-2.135,free
-4.725,-2.135,free
-4.655,-2.135,free
-4.585,-2.135,free
-4.515,-2.135,free
-4.445,-2.135,free
-4.375,-2.135,free
-4.305,-2.135,free
-4.235,-2.135,free
-4.165,-2.135,free
-4.095,-2.135,free
-4.025,-2.135,free
-3.955,-2.135,free
-3.885,-2.135,free
-3.815,-2.135,free
-3.745,-2.135,free
-3.675,-2.135,free
-3.605,-2.135,free
-3.535,-2.135,free
-3.465,-2.135,free
-3.395,-2.135,free
-3.325,-2.135,free
-3.255,-2.135,free
-3.185,-2.135,free
-3.115,-2.135,free
-3.045,-2.135,free
-2.975,-2.135,free
-2.905,-2.135,free
-2.835,-2.135,free
-2.765,-2.135,free
-2.695,-2.135,free
-2.625,-2.135,free
-2.555,-2.135,free
-2.485,-2.135,free
-2.415,-2.135,free
-2.345,-2.135,free
-2.275,-2.135,free
-2.205,-2.135,free
-2.135,-2.135,free
-2.065,-2.135,free
-1.995,-2.135,free
-1.925,-2.135,free
-1.855,-2.135,free
-1.785,-2.135,free
-1.715,-2.135,free
-1.645,-2.135,free
-1.575,-2.135,free
-1.505,-2.135,free
-1.435,-2.135,free
-1.365,-2.135,free
-1.295,-2.135,free
-1.225,-2.135,free
-1.155,-2.135,free
-1.085,-2.135,free
-1.015,-2.135,free
-0.945,-2.135,free
-0.875,-2.135,free
-0.805,-2.135,free
-0.735,-2.135,free
-0.665,-2.135,free
-0.595,-2.135,free
-0.525,-2.135,free
-0.455,-2.135,free
-0.385,-2.135,free
-0.315,-2.135,free
-0.245,-2.135,free
-0.175,-2.135,free
-0.105,-2.135,free
-0.035,-2.135,free
0.035,-2.135,free
0.105,-2.135,free
0.175,-2.135,free
0.245,-2.135,free
0.315,-2.135,free
0.385,-2.135,free
0.455,-2.135,free
0.525,-2.135,free
0.595,-2.135,free
0.665,-2.135,free
0.735,-2.135,free
0.805,-2.135,free
0.875,-2.135,free
0.945,-2.135,free
1.015,-2.135,free
1.085,-2.135,free
1.155,-2.135,free
1.225,-2.135,free
1.295,-2.135,free
1.365,-2.135,free
1.435,-2.135,free
1.505,-2.135,free
1.575,-2.135,free
1.645,-2.135,free
1.715,-2.135,free
1.785,-2.135,free
1.855,-2.135,free
1.925,-2.135,free
1.995,-2.135,free
2.065,-2.135,free
2.135,-2.135,free
2.205,-2.135,free
2.275,-2.135,free
2.345,-2.135,free
2.415,-2.135,free
2.485,-2.135,free
2.555,-2.135,free
2.625,-2.135,free
2.695,-2.135,free
2.765,-2.135,free
2.835,-2.135,free
2.905,-2.135,free
2.975,-2.135,free
3.045,-2.135,free
3.115,-2.135,free
3.185,-2.135,free
3.255,-2.135,free
3.325,-2.135,free
3.395,-2.135,free
3.465,-2.135,free
3.535,-2.135,free
3.605,-2.135,free
3.675,-2.135,free
3.745,-2.135,free
3.815,-2.135,free
3.885,-2.135,free
3.955,-2.135,free
4.025,-2.135,free
4.095,-2.135,free
4.165,-2.135,free
4.235,-2.135,free
4.305,-2.135,free
4.375,-2.135,free
4.445,-2.135,free
4.515,-2.135,free
4.585,-2.135,free
4.655,-2.135,free
4.725,-2.135,free
4.795,-2.135,free
4.865,-2.135,free
4.935,-2.135,free
5.005,-2.135,free
5.075,-2.135,free
5.145,-2.135,free
5.215,-2.135,free
5.285,-2.135,free
5.355,-2.135,free
5.425,-2.135,free
5.495,-2.135,free
5.565,-2.135,free
5.635,-2.135,free
5.705,-2.135,free
5.775,-2.135,free
5.845,-2.135,free
5.915,-2.135,free
5.985,-2.135,free
6.055,-2.135,free
6.125,-2.135,free
6.195,-2.135,free
6.265,-2.135,free
6.335,-2.135,free
6.405,-2.135,free
6.475,-2.135,free
6.545,-2.135,free
6.615,-2.135,free
6.685,-2.135,free
6.755,-2.135,free
6.825,-2.135,free
6.895,-2.135,free
6.965,-2.135,free
7.035,-2.135,free
7.105,-2.135,free
7.175,-2.135,free
7.245,-2.135,free
7.315,-2.135,free
7.385,-2.135,free
7.455,-2.135,free
7.525,-2.135,free
7.595,-2.135,free
7.665,-2.135,free
7.735,-2.135,free
7.805,-2.135,free
7.875,-2.135,free
7.945,-2.135,free
8.015,-2.135,free
8.085,-2.135,free
8.155,-2.135,free
8.225,-2.135,free
8.295,-2.135,free
8.365,-2.135,free
8.435,-2.135,free
8.505,-2.135,free
8.575,-2.135,free
8.645,-2.135,free
8.715,-2.135,free
8.785,-2.135,free
8.855,-2.135,free
8.925,-2.135,free
8.995,-2.135,free
9.065,-2.135,free
9.135,-2.135,free
9.205,-2.135,free
9.275,-2.135,free
9.345,-2.135,free
9.415,-2.135,free
9.485,-2.135,free
9.555,-2.135,free
9.625,-2.135,free
9.695,-2.135,free
9.765,-2.135,free
9.835,-2.135,free
9.905,-2.135,free
9.975,-2.135,free
-9.905,-2.065,free
-9.835,-2.065,free
-9.765,-2.065,free
-9.695,-2.065,free
-9.625,-2.065,free
-9.555,-2.065,free
-9.485,-2.065,free
-9.415,-2.065,free
-9.345,-2.065,free
-9.275,-2.065,free
-9.205,-2.065,free
-9.135,-2.065,free
-9.065,-2.065,free
-8.995,-2.065,free
-8.925,-2.065,free
-8.855,-2.065,free
-8.785,-2.065,free
-8.715,-2.065,free
-8.645,-2.065,free
-8.575,-2.065,free
-8.505,-2.065,free
-8.435,-2.065,free
-8.365,-2.065,free
-8.295,-2.065,free
-8.225,-2.065,free
-8.155,-2.065,free
-8.085,-2.065,free
-8.015,-2.065,free
-7.945,-2.065,free
-7.875,-2.065,free
-7.805,-2.065,free
-7.735,-2.065,free
-7.665,-2.065,free
-7.595,-2.065,free
-7.525,-2.065,free
-7.455,-2.065,free
-7.385,-2.065,free
-7.315,-2.065,free
-7.245,-2.065,free
-7.175,-2.065,free
-7.105,-2.065,free
-7.035,-2.065,free
-6.965,-2.065,free
-6.895,-2.065,free
-6.825,-2.065,free
-6.755,-2.065,free
-6.685,-2.065,free
-6.615,-2.065,free
-6.545,-2.065,free
-6.475,-2.065,free
-6.405,-2.065,free
-6.335,-2.065,free
-6.265,-2.065,free
-6.195,-2.065,free
-6.125,-2.065,free
-6.055,-2.065,free
-5.985,-2.065,free
-5.915,-2.065,free
-5.845,-2.065,free
-5.775,-2.065,free
-5.705,-2.065,free
-5.635,-2.065,free
-5.565,-2.065,free
-5.495,-2.065,free
-5.425,-2.065,free
-5.355,-2.065,free
-5.285,-2.065,free
-5.215,-2.065,free
-5.145,-2.065,free
-5.075,-2.065,free
-5.005,-2.065,free
-4.935,-2.065,free
-4.865,-2.065,free
-4.795,-2.065,free
-4.725,-2.065,free
-4.655,-2.065,free
-4.585,-2.065,free
-4.515,-2.065,free
-4.445,-2.065,free
-4.375,-2.065,free
-4.305,-2.065,free
-4.235,-2.065,free
-4.165,-2.065,free
-4.095,-2.065,free
-4.025,-2.065,free
-3.955,-2.065,free
-3.885,-2.065,free
-3.815,-2.065,free
-3.745,-2.065,free
-3.675,-2.065,free
-3.605,-2.065,free
-3.535,-2.065,free
-3.465,-2.065,free
-3.395,-2.065,free
-3.325,-2.065,free
-3.255,-2.065,free
-3.185,-2.065,free
-3.115,-2.065,free
-3.045,-2.065,free
-2.975,-2.065,free
-2.905,-2.065,free
-2.835,-2.065,free
-2.765,-2.065,free
-2.695,-2.065,free
-2.625,-2.065,free
-2.555,-2.065,free
-2.485,-2.065,free
-2.415,-2.065,free
-2.345,-2.065,free
-2.275,-2.065,free
-2.205,-2.065,free
-2.135,-2.065,free
-2.065,-2.065,free
-1.995,-2.065,free
-1.925,-2.065,free
-1.855,-2.065,free
-1.785,-2.065,free
-1.715,-2.065,free
-1.645,-2.065,free
-1.575,-2.065,free
-1.505,-2.065,free
-1.435,-2.065,free
-1.365,-2.065,free
-1.295,-2.065,free
-1.225,-2.065,free
-1.155,-2.065,free
-1.085,-2.065,free
-1.015,-2.065,free
-0.945,-2.065,free
-0.875,-2.065,free
-0.805,-2.065,free
-0.735,-2.065,free
-0.665,-2.065,free
-0.595,-2.065,free
-0.525,-2.065,free
-0.455,-2.065,free
-0.385,-2.065,free
-0.315,-2.065,free
-0.245,-2.065,free
-0.175,-2.065,free
-0.105,-2.065,free
-0.035,-2.065,free
0.035,-2.065,free
0.105,-2.065,free
0.175,-2.065,free
0.245,-2.065,free
0.315,-2.065,free
0.385,-2.065,free
0.455,-2.065,free
0.525,-2.065,free
0.595,-2.065,free
0.665,-2.065,free
0.735,-2.065,free
0.805,-2.065,free
0.875,-2.065,free
0.945,-2.065,free
1.015,-2.065,free
1.085,-2.065,free
1.155,-2.065,free
1.225,-2.065,free
1.295,-2.065,free
1.365,-2.065,free
1.435,-2.065,free
1.505,-2.065,free
1.575,-2.065,free
1.645,-2.065,free
1.715,-2.065,free
1.785,-2.065,free
1.855,-2.065,free
1.925,-2.065,free
1.995,-2.065,free
2.065,-2.065,free
2.135,-2.065,free
2.205,-2.065,free
2.275,-2.065,free
2.345,-2.065,free
2.415,-2.065,free
2.485,-2.065,free
2.555,-2.065,free
2.625,-2.065,free
2.695,-2.065,free
2.765,-2.065,free
2.835,-2.065,free
2.905,-2.065,free
2.975,-2.065,free
3.045,-2.065,free
3.115,-2.065,free
3.185,-2.065,free
3.255,-2.065,free
3.325,-2.065,free
3.395,-2.065,free
3.465,-2.065,free
3.535,-2.065,free
3.605,-2.065,free
3.675,-2.065,free
3.745,-2.065,free
3.815,-2.065,free
3.885,-2.065,free
3.955,-2.065,free
4.025,-2.065,free
4.095,-2.065,free
4.165,-2.065,free
4.235,-2.065,free
4.305,-2.065,free
4.375,-2.065,free
4.445,-2.065,free
4.515,-2.065,free
4.585,-2.065,free
4.655,-2.065,free
4.725,-2.065,free
4.795,-2.065,free
4.865,-2.065,free
4.935,-2.065,free
5.005,-2.065,free
5.075,-2.065,free
5.145,-2.065,free
5.215,-2.065,free
5.285,-2.065,free
5.355,-2.065,free
5.425,-2.065,free
5.495,-2.065,free
5.565,-2.065,free
5.635,-2.065,free
5.705,-2.065,free
5.775,-2.065,free
5.845,-2.065,free
5.915,-2.065,free
5.985,-2.065,free
6.055,-2.065,free
6.125,-2.065,free
6.195,-2.065,free
6.265,-2.065,free
6.335,-2.065,free
6.405,-2.065,free
6.475,-2.065,free
6.545,-2.065,free
6.615,-2.065,free
6.685,-2.065,free
6.755,-2.065,free
6.825,-2.065,free
6.895,-2.065,free
6.965,-2.065,free
7.035,-2.065,free
7.105,-2.065,free
7.175,-2.065,free
7.245,-2.065,free
7.315,-2.065,free
7.385,-2.065,free
7.455,-2.065,free
7.525,-2.065,free
7.595,-2.065,free
7.665,-2.065,free
7.735,-2.065,free
7.805,-2.065,free
7.875,-2.065,free
7.945,-2.065,free
8.015,-2.065,free
8.085,-2.065,free
8.155,-2.065,free
8.225,-2.065,free
8.295,-2.065,free
8.365,-2.065,free
8.435,-2.065,free
8.505,-2.065,free
8.575,-2.065,free
8.645,-2.065,free
8.715,-2.065,free
8.785,-2.065,free
8.855,-2.065,free
8.925,-2.065,free
8.995,-2.065,free
9.065,-2.065,free
9.135,-2.065,free
9.205,-2.065,free
9.275,-2.065,free
9.345,-2.065,free
9.415,-2.065,free
9.485,-2.065,free
9.555,-2.065,free
9.625,-2.065,free
9.695,-2.065,free
9.765,-2.065,free
9.835,-2.065,free
9.905,-2.065,free
9.975,-2.065,free
-9.905,-1.995,free
-9.835,-1.995,free
-9.765,-1.995,free
-9.695,-1.995,free
-9.625,-1.995,free
-9.555,-1.995,free
-9.485,-1.995,free
-9.415,-1.995,free
-9.345,-1.995,free
-9.275,-1.995,free
-9.205,-1.995,free
-9.135,-1.995,free
-9.065,-1.995,free
-8.995,-1.995,free
-8.925,-1.995,free
-8.855,-1.995,free
-8.785,-1.995,free
-8.715,-1.995,free
-8.645,-1.995,free
-8.575,-1.995,free
-8.505,-1.995,free
-8.435,-1.995,free
-8.365,-1.995,free
-8.295,-1.995,free
-8.225,-1.995,free
-8.155,-1.995,free
-8.085,-1.995,free
-8.015,-1.995,free
-7.945,-1.995,free
-7.875,-1.995,free
-7.805,-1.995,free
-7.735,-1.995,free
-7.665,-1.995,free
-7.595,-1.995,free
-7.525,-1.995,free
-7.455,-1.995,free
-7.385,-1.995,free
-7.315,-1.995,free
-7.245,-1.995,free
-7.175,-1.995,free
-7.105,-1.995,free
-7.035,-1.995,free
-6.965,-1.995,free
-6.895,-1.995,free
-6.825,-1.995,free
-6.755,-1.995,free
-6.685,-1.995,free
-6.615,-1.995,free
-6.545,-1.995,free
-6.475,-1.995,free
-6.405,-1.995,free
-6.335,-1.995,free
-6.265,-1.995,free
-6.195,-1.995,free
-6.125,-1.995,free
-6.055,-1.995,free
-5.985,-1.995,free
-5.915,-1.995,free
-5.845,-1.995,free
-5.775,-1.995,free
-5.705,-1.995,free
-5.635,-1.995,free
-5.565,-1.995,free
-5.495,-1.995,free
-5.425,-1.995,free
-5.355,-1.995,free
-5.285,-1.995,free
-5.215,-1.995,free
-5.145,-1.995,free
-5.075,-1.995,free
-5.005,-1.995,free
-4.935,-1.995,free
-4.865,-1.995,free
-4.795,-1.995,free
-4.725,-1.995,free
-4.655,-1.995,free
-4.585,-1.995,free
-4.515,-1.995,free
-4.445,-1.995,free
-4.375,-1.995,free
-4.305,-1.995,free
-4.235,-1.995,free
-4.165,-1.995,free
-4.095,-1.995,free
-4.025,-1.995,free
-3.955,-1.995,free
-3.885,-1.995,free
-3.815,-1.995,free
-3.745,-1.995,free
-3.675,-1.995,free
-3.605,-1.995,free
-3.535,-1.995,free
-3.465,-1.995,free
-3.395,-1.995,free
-3.325,-1.995,free
-3.255,-1.995,free
-3.185,-1.995,free
-3.115,-1.995,free
-3.045,-1.995,free
-2.975,-1.995,free
-2.905,-1.995,free
-2.835,-1.995,free
-2.765,-1.995,free
-2.695,-1.995,free
-2.625,-1.995,free
-2.555,-1.995,free
-2.485,-1.995,free
-2.415,-1.995,free
-2.345,-1.995,free
-2.275,-1.995,free
-2.205,-1.995,free
-2.135,-1.995,free
-2.065,-1.995,free
-1.995,-1.995,free
-1.925,-1.995,free
-1.855,-1.995,free
-1.785,-1.995,free
-1.715,-1.995,free
-1.645,-1.995,free
-1.575,-1.995,free
-1.505,-1.995,free
-1.435,-1.995,free
-1.365,-1.995,free
-1.295,-1.995,free
-1.225,-1.995,free
-1.155,-1.995,free
-1.085,-1.995,free
-1.015,-1.995,free
-0.945,-1.995,free
-0.875,-1.995,free
-0.805,-1.995,free
-0.735,-1.995,free
-0.665,-1.995,free
-0.595,-1.995,free
-0.525,-1.995,free
-0.455,-1.995,free
-0.385,-1.995,free
-0.315,-1.995,free
-0.245,-1.995,free
-0.175,-1.995,free
-0.105,-1.995,free
-0.035,-1.995,free
0.035,-1.995,free
0.105,-1.995,free
0.175,-1.995,free
0.245,-1.995,free
0.315,-1.995,free
0.385,-1.995,free
0.455,-1.995,free
0.525,-1.995,free
0.595,-1.995,free
0.665,-1.995,free
0.735,-1.995,free
0.805,-1.995,free
0.875,-1.995,free
0.945,-1.995,free
1.015,-1.995,free
1.085,-1.995,free
1.155,-1.995,free
1.225,-1.995,free
1.295,-1.995,free
1.365,-1.995,free
1.435,-1.995,free
1.505,-1.995,free
1.575,-1.995,free
1.645,-1.995,free
1.715,-1.995,free
1.785,-1.995,free
1.855,-1.995,free
1.925,-1.995,free
1.995,-1.995,free
2.065,-1.995,free
2.135,-1.995,free
2.205,-1.995,free
2.275,-1.995,free
2.345,-1.995,free
2.415,-1.995,free
2.485,-1.995,free
2.555,-1.995,free
2.625,-1.995,free
2.695,-1.995,free
2.765,-1.995,free
2.835,-1.995,free
2.905,-1.995,free
2.975,-1.995,free
3.045,-1.995,free
3.115,-1.995,free
3.185,-1.995,free
3.255,-1.995,free
3.325,-1.995,free
3.395,-1.995,free
3.465,-1.995,free
3.535,-1.995,free
3.605,-1.995,free
3.675,-1.995,free
3.745,-1.995,free
3.815,-1.995,free
3.885,-1.995,free
3.955,-1.995,free
4.025,-1.995,free
4.095,-1.995,free
4.165,-1.995,free
4.235,-1.995,free
4.305,-1.995,free
4.375,-1.995,free
4.445,-1.995,free
4.515,-1.995,free
4.585,-1.995,free
4.655,-1.995,free
4.725,-1.995,free
4.795,-1.995,free
4.865,-1.995,free
4.935,-1.995,free
5.005,-1.995,free
5.075,-1.995,free
5.145,-1.995,free
5.215,-1.995,free
5.285,-1.995,free
5.355,-1.995,free
5.425,-1.995,free
5.495,-1.995,free
5.565,-1.995,free
5.635,-1.995,free
5.705,-1.995,free
5.775,-1.995,free
5.845,-1.995,free
5.915,-1.995,free
5.985,-1.995,free
6.055,-1.995,free
6.125,-1.995,free
6.195,-1.995,free
6.265,-1.995,free
6.335,-1.995,free
6.405,-1.995,free
6.475,-1.995,free
6.545,-1.995,free
6.615,-1.995,free
6.685,-1.995,free
6.755,-1.995,free
6.825,-1.995,free
6.895,-1.995,free
6.965,-1.995,free
7.035,-1.995,free
7.105,-1.995,free
7.175,-1.995,free
7.245,-1.995,free
7.315,-1.995,free
